SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
7757.7,2,6,2,3,0.6,104.1,-0.53505,0.0379325,0.3975,1,2
7792.75,3,4,4,1,0.69,438.1,-0.29808,0.0349025,0.645,0,2
7835,4,5,3,3,0.34,35.9,-0.2706,0.0330225,0.3975,0,2
7926.85,2,6,1,2,0.02,182.7,-0.4305,0.0167525,0.5075,0,2
8016.2,0,6,1,1,0.43,142.4,-0.65805,0.0192325,0.2475,0,2
8095.3,5,7,3,1,0.51,106.8,-0.7011,0.0212325,0.1575,0,2
8126.4,2,5,4,4,0.83,193,-0.95325,0.0315625,0.4675,1,2
8245.2,4,7,1,4,0.88,34.7,-0.8979,0.0207625,0.5275,0,2
8335.6,0,6,2,4,0.86,151.4,-0.84255,0.0162225,0.3275,1,2
8421.95,1,2,2,4,0.37,285.3,-1.0425,0.0180625,0.73,1,2
8451.75,1,4,4,1,0.52,92.5,-0.0585,0.0357225,0.53,0,2
8683.5,1,4,4,3,0.07,71.4,-0.9102,0.0330025,0.2375,1,2
8769.7,2,4,3,2,0.41,119.3,-0.36285,0.0193925,0.5575,0,2
8835.55,1,7,2,4,0.4,40.7,-0.45248,0.0261225,0.9425,0,2
8990.2,4,4,2,4,0.54,153.2,-0.6396,0.0111025,0.3675,0,2
9068.45,1,7,3,3,0.21,133.2,-0.8733,0.0075025,0.3075,0,2
9238.1,2,4,1,3,0.21,51,-0.4059,0.0206325,0.5175,1,2
9384.5,4,6,2,4,0.64,99.8,-0.7872,0.0190325,0.4275,1,2
9459,4,7,1,3,0.28,90,-0.707,0.01401,0.37,1,3
9520,3,4,4,1,0.03,130,-0.817,0.02401,0.57,0,3
9540.8,6,7,3,4,0.07,177.4,-0.91635,0.0297025,0.4775,0,2
9587.8,1,6,2,2,0.83,131.1,-0.79335,0.0201525,0.5475,0,2
9604.45,4,5,3,3,0.52,21,-0.45955,0.05,0.2525,0,2
9689.4,0,4,2,2,0.77,60.9,-0.3567,0.0366325,0.5275,0,2
9728.45,3,7,2,4,0.86,112.1,-0.48585,0.0280025,0.2375,0,2
9738,2,6,4,4,0.34,900,-0.148,0.02801,0.56,0,3
9944.6,1,3,3,3,0.18,197.1,-0.22755,0.0246825,0.5075,1,2
9989.75,2,6,3,3,0.37,71,-1.02705,0.0301925,0.1575,0,2
10028.7,3,7,1,4,0.58,54.7,-0.7626,0.0185625,0.1975,1,2
10108.4,5,6,3,1,0.86,109.2,-0.4797,0.0258925,0.4575,1,2
10137.4,4,7,1,1,0.33,128.1,-0.9102,0.0243625,0.5975,0,2
10347,2,2,1,3,0.23,240,-0.959,0.03201,0.39,1,3
10940,3,5,4,1,0.42,350,-0.374,0.04301,0.47,0,3
10941,3,5,4,1,0.42,350,-0.374,0.04301,0.47,0,0
11319,0,1,3,2,0.95,40,-0.49,0.03901,0.36,1,3
11320,0,1,3,2,0.95,40,-0.49,0.03901,0.36,1,0
14189,4,4,4,2,0.33,550,-0.609,0.03401,0.37,0,3
14195,1,7,4,4,0.05,590,-0.284,0.01001,0.44,0,3
15582,6,7,4,3,0.52,350,-0.589,0.02001,0.37,1,3
15583,6,7,4,3,0.52,350,-0.589,0.02001,0.37,1,0
16772,0,5,3,4,0.17,380,-0.516,0.03401,0.52,1,3
16789,0,7,1,4,0.86,220,-0.784,0.04001,0.62,1,3
18246,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,3
18247,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,0
18296,4,3,2,2,0.66,540,-0.589,0.03801,0.46,1,3
20199,4,4,3,3,0.77,490,-0.095,0.01201,0.57,1,3
20478,0,4,4,3,0.03,660,-0.073,0.04301,0.48,1,3
20501,2,5,1,1,0.73,630,-0.992,0.03701,0.43,1,3
20756,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,3
20993,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,3
20994,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,0
22011,2,1,3,3,0.29,920,-0.694,0.03301,0.39,0,3
22213,1,4,4,3,0.87,90,-0.075,0.03501,0.56,1,3
22795,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,3
23464,3,5,1,1,0.94,420,-0.241,0.03701,0.56,1,3
25531,5,6,2,3,0.24,70,-0.277,0.02501,0.42,0,3
25619,6,7,3,3,0.31,30,-0.707,0.02901,0.65,0,3
25755,2,5,4,4,0.81,690,-0.515,0.04901,0.73,1,3
27454,1,3,3,3,1,120,-0.615,0.02301,0.35,0,3
28058,0,2,4,1,0.15,290,-0.216,0.03701,0.42,0,3
29399,6,7,2,3,0.23,950,-0.157,0.02201,0.46,1,3
29400,6,7,2,3,0.23,950,-0.157,0.02201,0.46,1,0
30506,1,3,2,1,0.27,510,-0.377,0.02401,0.37,0,3
30563,5,5,3,3,0.47,790,-0.06,0.03701,0.56,0,3
31513,5,6,3,3,0.87,130,-0.625,0.02601,0.6,1,3
